Students	10000
7723	51 44 17 21
7724	34 24 76 72
7725	63 68 64 42
7726	66 13 90 16
7727	44 89 45 40
7728	37 1 16 15
7729	88 58 21 85
7730	9 2 85 43
7731	16 12 5 34
7732	47 50 35 14
7733	50 23 80 60
7734	38 28 9 66
7735	25 68 31 3
7736	18 31 36 60
7737	67 48 24 44
7738	13 12 33 65
7739	72 23 64 88
7740	48 86 50 3
7741	35 38 84 66
7742	70 42 10 8
7743	23 68 13 89
7744	46 27 58 4
7745	84 77 28 42
7746	33 48 32 37
7747	24 34 75 74
7748	80 4 62 90
7749	83 21 8 10
7750	82 58 67 63
7751	40 76 66 71
7752	67 33 35 85
7753	32 74 59 22
7754	66 36 90 15
7755	77 84 46 5
7756	63 15 32 58
7757	32 89 21 87
7758	41 14 44 50
7759	27 68 88 3
7760	13 72 11 59
7761	81 49 51 5
7762	83 14 16 49
7763	89 90 14 45
7764	13 47 19 8
7765	13 33 60 39
7766	87 41 85 12
7767	2 46 27 11
7768	80 87 86 48
7769	18 49 84 69
7770	80 46 23 37
7771	63 36 15 30
7772	4 1 28 12
7773	30 56 55 25
7774	80 35 49 48
7775	27 38 71 5
7776	80 79 56 86
7777	18 22 43 39
7778	30 84 12 59
7779	18 10 32 61
7780	22 68 70 13
7781	64 19 69 90
7782	36 24 54 80
7783	40 11 26 54
7784	55 88 26 30
7785	52 54 15 59
7786	16 44 57 13
7787	17 47 87 72
7788	75 90 78 2
7789	14 76 33 58
7790	61 54 67 26
7791	81 60 59 23
7792	6 64 11 3
7793	54 31 50 34
7794	36 66 26 19
7795	41 21 6 50
7796	24 26 36 28
7797	82 80 18 84
7798	78 48 73 68
7799	56 13 35 81
7800	78 18 75 13
7801	11 8 66 17
7802	86 21 40 53
7803	69 52 82 48
7804	8 4 36 35
7805	40 39 89 62
7806	18 25 45 1
7807	42 76 61 89
7808	7 13 48 74
7809	41 72 48 53
7810	34 48 89 29
7811	13 81 12 78
7812	2 21 86 23
7813	50 24 79 20
7814	41 28 46 11
7815	34 75 45 83
7816	14 63 29 84
7817	85 5 35 79
7818	49 48 63 86
7819	76 85 11 30
7820	21 45 42 34
7821	81 58 18 1
7822	12 60 81 64
7823	72 90 2 54
7824	25 42 72 66
7825	82 30 2 81
7826	45 10 85 60
7827	60 56 40 24
7828	2 14 89 72
7829	3 1 77 59
7830	18 44 78 89
7831	7 21 33 74
7832	66 65 46 33
7833	12 53 75 34
7834	90 58 23 63
7835	49 33 41 79
7836	78 31 80 11
7837	33 16 72 85
7838	73 4 41 10
7839	50 29 73 24
7840	76 26 83 39
7841	22 67 14 25
7842	33 76 75 55
7843	90 20 27 65
7844	17 6 87 13
7845	60 18 44 85
7846	37 59 80 35
7847	37 69 53 1
7848	87 65 61 14
7849	25 32 48 90
7850	78 77 28 40
7851	28 17 16 85
7852	89 22 75 16
7853	71 55 64 51
7854	27 58 5 17
7855	69 16 4 37
7856	21 37 19 8
7857	20 83 10 57
7858	47 36 25 77
7859	78 67 29 55
7860	66 51 59 24
7861	54 59 76 19
7862	85 47 40 74
7863	18 87 32 75
7864	38 19 59 5
7865	86 44 88 75
7866	45 68 75 2
7867	88 61 16 20
7868	64 55 82 28
7869	88 73 11 68
7870	44 20 75 84
7871	49 6 22 69
7872	62 66 11 8
7873	51 37 90 55
7874	11 79 81 66
7875	86 20 16 74
7876	82 59 71 42
7877	34 88 85 2
7878	78 1 82 55
7879	4 76 36 82
7880	14 81 45 27
7881	33 3 65 56
7882	65 15 46 5
7883	26 77 66 84
7884	88 86 6 69
7885	72 67 61 18
7886	33 23 39 42
7887	68 55 53 88
7888	28 7 67 88
7889	77 23 58 69
7890	33 14 82 7
7891	2 63 35 22
7892	66 83 80 54
7893	8 20 63 54
7894	16 82 60 81
7895	36 15 5 18
7896	43 15 86 34
7897	50 83 4 25
7898	76 3 17 74
7899	38 66 64 90
7900	43 48 45 7
7901	5 23 71 62
7902	16 19 82 33
7903	73 41 15 40
7904	25 6 90 69
7905	3 14 43 28
7906	82 35 50 29
7907	85 88 58 3
7908	46 14 51 29
7909	72 84 46 28
7910	79 62 54 81
7911	5 64 57 70
7912	44 63 57 18
7913	28 82 66 11
7914	31 49 82 70
7915	46 63 73 30
7916	77 59 51 82
7917	20 66 27 16
7918	33 9 62 31
7919	6 51 87 31
7920	47 55 19 40
7921	55 53 76 21
7922	80 23 66 35
7923	7 4 85 69
7924	47 58 19 73
7925	45 34 36 35
7926	17 78 27 52
7927	50 6 55 14
7928	74 45 71 41
7929	39 12 40 86
7930	35 31 89 83
7931	37 15 40 16
7932	80 65 13 72
7933	87 10 77 1
7934	62 30 14 26
7935	89 3 83 24
7936	3 78 20 62
7937	56 2 55 15
7938	65 23 18 44
7939	80 88 46 25
7940	44 32 68 37
7941	76 71 67 28
7942	6 46 34 79
7943	36 28 55 23
7944	83 42 25 46
7945	75 14 67 35
7946	9 69 84 38
7947	56 22 40 86
7948	17 80 49 16
7949	70 35 82 37
7950	85 52 87 40
7951	69 84 33 82
7952	23 73 38 63
7953	65 10 4 45
7954	81 21 48 52
7955	50 4 2 38
7956	86 58 87 20
7957	38 1 13 31
7958	59 7 74 34
7959	46 9 12 22
7960	60 62 8 87
7961	77 89 65 21
7962	18 12 44 80
7963	24 37 40 72
7964	19 5 87 7
7965	25 46 3 45
7966	7 83 88 71
7967	50 18 73 63
7968	82 88 36 42
7969	71 7 20 68
7970	3 75 13 46
7971	28 36 4 19
7972	58 72 24 44
7973	12 82 45 64
7974	41 3 49 27
7975	16 81 14 29
7976	81 90 19 36
7977	36 53 76 2
7978	17 56 4 19
7979	60 42 20 85
7980	8 7 74 75
7981	63 40 86 72
7982	67 22 82 57
7983	74 17 81 9
7984	88 67 50 79
7985	78 46 65 74
7986	60 42 76 24
7987	60 90 83 9
7988	1 20 6 69
7989	35 42 37 79
7990	81 83 60 12
7991	20 83 52 19
7992	20 22 33 90
7993	10 89 38 12
7994	70 37 45 53
7995	76 5 23 90
7996	23 20 57 22
7997	57 63 3 76
7998	36 80 7 18
7999	72 37 60 80
8000	26 88 6 4
8001	29 27 35 42
8002	59 70 7 90
8003	42 63 12 9
8004	85 19 62 28
8005	42 75 25 70
8006	28 55 13 2
8007	24 6 28 38
8008	83 13 56 10
8009	68 77 24 15
8010	19 18 36 10
8011	42 24 15 73
8012	19 80 13 65
8013	80 11 20 57
8014	42 18 7 49
8015	36 72 41 49
8016	16 66 53 28
8017	5 87 46 55
8018	9 89 65 32
8019	1 84 33 60
8020	15 5 30 22
8021	63 33 12 52
8022	79 57 34 55
8023	35 11 36 76
8024	70 13 25 41
8025	7 29 78 30
8026	71 20 38 25
8027	44 61 21 13
8028	30 82 14 53
8029	77 46 63 49
8030	85 28 39 52
8031	61 83 1 29
8032	60 82 13 22
8033	63 7 45 44
8034	7 86 8 63
8035	20 50 90 52
8036	54 5 9 89
8037	30 38 39 31
8038	45 18 36 63
8039	49 44 67 13
8040	30 25 11 24
8041	50 30 80 74
8042	30 42 62 77
8043	47 31 84 53
8044	30 45 66 23
8045	84 61 81 31
8046	30 13 90 41
8047	46 49 77 65
8048	57 71 13 45
8049	12 74 84 64
8050	47 85 43 35
8051	33 9 25 83
8052	57 90 63 8
8053	63 28 45 58
8054	20 4 73 78
8055	85 5 13 26
8056	61 66 15 25
8057	19 41 60 43
8058	1 26 10 20
8059	40 59 55 88
8060	84 29 12 39
8061	16 73 46 72
8062	85 42 25 9
8063	64 86 3 62
8064	15 35 86 38
8065	80 19 78 63
8066	38 12 67 35
8067	28 48 71 65
8068	28 61 36 89
8069	81 89 59 25
8070	62 74 18 72
8071	78 6 23 77
8072	48 87 74 19
8073	3 47 37 82
8074	80 60 44 40
8075	30 65 27 40
8076	22 85 5 13
8077	2 69 82 26
8078	90 18 79 36
8079	88 77 52 40
8080	32 20 55 56
8081	45 79 38 65
8082	88 51 50 25
8083	51 57 43 5
8084	71 57 41 5
8085	10 42 57 32
8086	87 8 46 43
8087	58 57 36 60
8088	69 41 38 52
8089	62 42 89 72
8090	77 54 70 90
8091	29 44 74 5
8092	79 43 84 83
8093	67 6 20 65
8094	4 32 90 82
8095	80 32 7 39
8096	5 84 89 16
8097	80 7 27 29
8098	28 61 39 11
8099	54 57 28 34
8100	55 50 46 78
8101	23 68 81 33
8102	3 57 55 18
8103	74 87 67 18
8104	79 45 53 18
8105	29 40 87 90
8106	45 20 74 32
8107	86 57 90 35
8108	71 52 7 88
8109	30 72 29 65
8110	61 81 56 24
8111	18 63 31 54
8112	86 28 11 74
8113	31 3 34 75
8114	65 5 41 56
8115	22 15 21 14
8116	53 63 66 68
8117	47 85 17 39
8118	17 85 84 12
8119	69 81 68 80
8120	8 51 87 16
8121	80 65 36 9
8122	59 31 80 86
8123	89 55 46 6
8124	63 1 79 18
8125	55 15 12 76
8126	46 88 55 43
8127	59 2 22 48
8128	43 50 8 57
8129	80 3 10 28
8130	40 58 39 35
8131	32 53 52 73
8132	81 65 90 63
8133	22 8 65 59
8134	40 62 12 19
8135	10 22 24 44
8136	37 11 30 28
8137	20 1 29 88
8138	8 13 71 29
8139	83 68 64 13
8140	16 4 11 74
8141	10 17 3 76
8142	58 69 21 71
8143	72 45 30 44
8144	65 84 72 66
8145	8 40 80 65
8146	55 14 48 25
8147	62 13 19 61
8148	60 29 36 15
8149	90 64 45 77
8150	68 63 76 34
8151	37 73 78 7
8152	19 70 38 76
8153	71 13 53 57
8154	30 10 56 51
8155	53 12 57 90
8156	22 16 31 50
8157	38 68 42 27
8158	59 82 42 75
8159	7 6 68 50
8160	55 27 73 88
8161	61 60 38 79
8162	4 77 41 83
8163	50 18 69 84
8164	48 17 16 14
8165	58 45 88 8
8166	81 16 45 46
8167	51 76 77 60
8168	12 58 22 11
8169	87 12 54 82
8170	21 76 78 75
8171	74 21 3 48
8172	35 22 49 90
8173	30 86 23 36
8174	47 12 32 90
8175	85 77 75 61
8176	49 24 36 45
8177	12 31 87 70
8178	44 2 41 35
8179	32 15 71 55
8180	54 65 8 42
8181	48 19 2 80
8182	52 1 59 58
8183	17 16 20 86
8184	90 49 34 73
8185	61 66 30 86
8186	64 15 29 73
8187	35 62 43 68
8188	78 4 50 55
8189	29 56 28 17
8190	43 34 84 32
8191	4 17 5 22
8192	81 78 43 1
8193	36 80 16 66
8194	8 60 26 23
8195	75 19 86 22
8196	1 9 66 63
8197	59 3 88 55
8198	64 51 80 6
8199	19 62 73 54
8200	52 25 4 82
8201	59 44 36 53
8202	46 86 52 29
8203	46 59 45 48
8204	81 57 15 43
8205	63 58 7 5
8206	37 70 38 65
8207	56 22 40 80
8208	84 71 21 89
8209	68 83 49 86
8210	27 66 38 86
8211	62 76 49 90
8212	89 22 43 16
8213	75 74 81 57
8214	52 57 48 58
8215	31 87 9 88
8216	46 16 27 63
8217	34 68 60 13
8218	2 61 82 89
8219	80 88 8 13
8220	71 12 83 49
8221	56 23 7 70
8222	45 32 78 26
8223	53 5 76 13
8224	69 74 49 72
8225	70 31 75 56
8226	73 57 86 52
8227	47 30 68 40
8228	55 53 33 68
8229	31 75 76 13
8230	2 17 42 74
8231	4 11 19 77
8232	9 28 57 76
8233	29 3 43 74
8234	50 21 11 48
8235	6 36 79 56
8236	86 47 64 62
8237	27 23 12 28
8238	56 85 75 52
8239	33 36 70 48
8240	46 19 23 33
8241	76 6 84 22
8242	27 3 35 51
8243	16 38 83 27
8244	45 19 9 90
8245	57 17 19 21
8246	25 82 44 70
8247	52 79 57 9
8248	62 85 9 36
8249	4 18 85 87
8250	30 55 3 68
8251	1 20 17 16
8252	52 74 60 42
8253	3 71 46 45
8254	74 54 87 73
8255	53 43 70 23
8256	15 42 5 84
8257	83 37 85 51
8258	7 43 74 41
8259	1 49 2 59
8260	26 67 68 25
8261	20 48 47 83
8262	78 67 80 41
8263	53 65 55 63
8264	51 5 12 86
8265	43 89 3 9
8266	11 5 14 38
8267	23 66 39 8
8268	70 9 51 83
8269	79 20 56 4
8270	33 50 5 47
8271	23 78 76 3
8272	20 76 32 3
8273	3 65 18 56
8274	68 80 82 72
8275	40 65 15 87
8276	72 70 30 55
8277	81 49 41 50
8278	21 69 36 58
8279	27 45 4 86
8280	42 83 47 12
8281	10 33 58 53
8282	68 74 60 48
8283	36 17 61 31
8284	68 66 50 35
8285	55 23 14 73
8286	37 13 86 20
8287	6 74 38 32
8288	4 34 38 51
8289	18 35 42 11
8290	3 47 15 30
8291	32 75 43 16
8292	83 63 4 72
8293	6 89 42 86
8294	80 67 31 62
8295	87 31 78 59
8296	56 69 7 67
8297	32 39 6 40
8298	17 76 53 15
8299	24 60 74 75
8300	30 29 89 46
8301	78 58 88 30
8302	18 28 67 23
8303	42 29 3 12
8304	85 8 18 41
8305	46 45 37 56
8306	25 82 73 3
8307	12 47 2 82
8308	46 66 6 83
8309	14 17 46 45
8310	86 83 79 23
8311	26 45 52 68
8312	39 30 15 50
8313	86 44 1 36
8314	18 89 28 88
8315	52 26 86 6
8316	70 49 81 88
8317	10 87 45 6
8318	78 33 51 3
8319	65 51 39 32
8320	62 55 41 20
8321	36 25 22 69
8322	9 74 22 75
8323	2 48 25 61
8324	11 77 36 88
8325	81 43 3 70
8326	33 19 36 42
8327	83 48 14 64
8328	57 74 48 59
8329	14 15 11 3
8330	50 58 7 27
8331	40 35 75 88
8332	89 36 76 42
8333	30 54 14 20
8334	35 15 49 75
8335	78 21 59 6
8336	16 6 4 28
8337	48 37 79 44
8338	39 50 29 54
8339	37 23 6 18
8340	71 58 45 2
8341	28 53 58 31
8342	36 80 40 88
8343	57 83 55 84
8344	20 81 30 84
8345	55 1 44 7
8346	60 26 51 4
8347	13 51 32 7
8348	8 4 56 54
8349	80 73 88 84
8350	15 76 44 26
8351	15 46 73 61
8352	27 79 84 2
8353	50 47 69 17
8354	64 67 74 45
8355	51 64 43 17
8356	7 44 40 16
8357	50 72 86 26
8358	5 75 85 1
8359	29 4 30 60
8360	42 76 45 11
8361	50 67 72 4
8362	1 34 63 30
8363	1 58 44 41
8364	28 9 33 35
8365	88 44 42 69
8366	16 44 68 81
8367	69 10 35 2
8368	72 64 73 78
8369	12 53 44 38
8370	32 55 49 83
8371	74 16 32 10
8372	88 15 52 78
8373	24 48 29 86
8374	41 10 37 17
8375	65 26 81 35
8376	16 55 54 68
8377	80 28 5 69
8378	48 21 9 74
8379	31 61 16 11
8380	61 43 55 81
8381	84 46 13 2
8382	16 80 87 35
8383	42 73 78 38
8384	47 7 15 41
8385	52 78 9 27
8386	56 90 89 45
8387	35 4 40 83
8388	74 42 70 7
8389	23 89 70 84
8390	22 80 17 52
8391	43 27 52 77
8392	60 72 57 48
8393	20 15 31 68
8394	83 5 70 80
8395	38 76 57 67
8396	51 23 8 83
8397	89 35 25 81
8398	10 84 17 74
8399	71 87 30 18
8400	43 68 60 81
8401	28 75 58 48
8402	22 53 61 17
8403	32 12 68 22
8404	81 6 90 3
8405	24 84 8 64
8406	69 59 15 37
8407	87 79 48 34
8408	2 75 52 90
8409	68 63 39 53
8410	22 33 67 69
8411	46 56 73 58
8412	5 43 12 66
8413	15 88 77 18
8414	48 88 16 72
8415	89 58 87 73
8416	40 51 53 13
8417	20 40 83 5
8418	71 82 27 81
8419	30 34 36 90
8420	90 70 74 12
8421	23 6 13 20
8422	49 58 84 65
8423	11 58 86 48
8424	42 65 6 24
8425	80 69 9 52
8426	18 85 87 74
8427	55 10 73 63
8428	45 41 18 35
8429	70 1 73 42
8430	12 76 78 23
8431	76 28 29 13
8432	73 11 33 89
8433	49 61 77 63
8434	68 78 61 8
8435	49 84 33 80
8436	58 45 22 36
8437	46 65 16 59
8438	32 9 4 82
8439	39 87 66 61
8440	76 30 64 88
8441	10 59 87 38
8442	43 37 6 77
8443	90 60 55 15
8444	14 75 1 9
8445	9 60 3 46
8446	14 3 20 57
8447	87 31 8 43
8448	60 43 19 87
8449	64 57 60 35
8450	21 49 50 7
8451	74 42 79 24
8452	31 30 57 12
8453	28 48 43 51
8454	73 70 61 65
8455	55 46 47 19
8456	80 33 59 78
8457	51 78 4 71
8458	73 25 44 55
8459	37 17 26 90
8460	90 33 11 1
8461	68 9 86 25
8462	27 70 61 62
8463	43 37 45 61
8464	31 52 66 82
8465	46 6 12 25
8466	45 37 1 64
8467	80 66 84 6
8468	48 60 47 18
8469	34 81 40 17
8470	38 48 36 37
8471	71 25 21 11
8472	82 75 26 19
8473	36 7 78 76
8474	17 51 8 5
8475	4 81 18 25
8476	17 14 30 74
8477	16 11 24 22
8478	32 78 84 13
8479	50 71 56 20
8480	42 23 47 26
8481	35 71 75 2
8482	30 33 60 89
8483	54 30 14 45
8484	61 28 59 81
8485	21 26 40 22
8486	67 7 10 3
8487	11 3 10 72
8488	25 70 55 19
8489	25 26 62 53
8490	21 83 73 1
8491	89 67 12 76
8492	4 44 24 81
8493	31 30 75 27
8494	61 1 84 88
8495	82 78 12 41
8496	51 20 55 58
8497	58 77 71 28
8498	44 11 76 62
8499	69 58 71 33
8500	17 60 74 64
8501	16 48 76 80
8502	46 42 31 21
8503	19 79 45 52
8504	73 41 3 89
8505	71 17 11 33
8506	26 30 25 68
8507	19 89 69 63
8508	67 33 86 46
8509	22 33 73 86
8510	86 88 2 41
8511	90 13 49 61
8512	59 5 75 80
8513	29 35 74 50
8514	89 83 21 23
8515	41 80 73 58
8516	25 55 12 11
8517	71 57 35 9
8518	43 53 85 2
8519	47 38 78 37
8520	81 14 48 53
8521	1 62 85 59
8522	72 58 40 50
8523	11 24 6 34
8524	60 31 89 74
8525	14 45 24 87
8526	71 78 76 79
8527	2 80 53 84
8528	51 6 60 24
8529	74 50 40 76
8530	43 56 88 73
8531	1 34 14 29
8532	74 9 78 43
8533	24 7 80 77
8534	27 49 84 77
8535	65 13 18 4
8536	10 89 67 68
8537	72 58 83 16
8538	2 53 74 10
8539	87 71 85 42
8540	71 28 90 47
8541	72 27 49 24
8542	84 74 34 71
8543	68 23 81 22
8544	64 14 66 75
8545	64 17 28 57
8546	53 50 48 84
8547	25 30 17 49
8548	18 22 88 61
8549	81 77 30 55
8550	2 55 71 48
8551	44 5 65 61
8552	5 2 81 25
8553	42 59 10 33
8554	25 1 90 57
8555	84 36 68 2
8556	25 46 68 53
8557	34 55 79 51
8558	65 89 56 45
8559	40 53 46 68
8560	11 24 73 50
8561	75 38 72 59
8562	84 88 49 42
8563	30 47 48 10
8564	34 12 2 63
8565	87 24 33 65
8566	11 61 27 79
8567	76 71 63 42
8568	12 29 50 46
8569	11 49 55 14
8570	26 41 86 48
8571	27 15 63 47
8572	65 33 30 75
8573	75 68 82 90
8574	54 79 25 10
8575	52 79 24 53
8576	36 35 31 54
8577	70 71 42 23
8578	5 76 81 34
8579	12 57 88 21
8580	83 41 61 2
8581	24 49 26 50
8582	27 13 83 46
8583	44 6 10 80
8584	50 77 60 10
8585	75 66 55 88
8586	7 52 29 28
8587	24 37 57 53
8588	77 37 89 87
8589	33 14 35 73
8590	32 34 36 71
8591	88 5 72 32
8592	39 48 46 54
8593	53 16 4 13
8594	83 40 78 5
8595	44 50 79 11
8596	11 41 57 13
8597	55 6 47 52
8598	88 65 12 18
8599	38 6 30 59
8600	55 78 51 56
8601	24 76 64 6
8602	38 70 62 74
8603	83 27 2 11
8604	2 36 9 46
8605	28 82 67 30
8606	44 79 57 81
8607	33 57 66 25
8608	38 29 8 82
8609	49 54 12 47
8610	18 61 76 30
8611	7 24 6 17
8612	88 78 90 79
8613	18 82 24 23
8614	48 22 51 24
8615	44 60 61 6
8616	73 54 59 16
8617	78 81 75 77
8618	31 7 49 46
8619	52 21 51 45
8620	19 82 9 16
8621	46 72 28 17
8622	85 72 34 12
8623	38 40 69 76
8624	78 46 26 61
8625	82 46 52 70
8626	48 49 35 51
8627	79 16 83 50
8628	84 33 15 34
8629	3 45 65 76
8630	3 90 67 18
8631	43 71 63 2
8632	36 49 61 78
8633	16 80 39 14
8634	31 72 36 29
8635	6 55 33 10
8636	41 48 55 33
8637	16 90 42 68
8638	54 80 60 71
8639	38 71 42 19
8640	42 72 13 19
8641	66 78 87 80
8642	17 79 38 22
8643	25 40 81 3
8644	81 62 47 28
8645	19 67 32 52
8646	44 2 27 40
8647	19 21 41 72
8648	59 14 6 10
8649	45 74 60 50
8650	73 80 84 34
8651	57 41 9 6
8652	73 42 63 17
8653	28 39 44 18
8654	24 49 11 27
8655	77 79 30 39
8656	6 84 14 89
8657	53 56 52 15
8658	69 53 67 20
8659	81 75 80 83
8660	46 32 39 30
8661	37 36 20 71
8662	32 79 34 36
8663	80 76 82 10
8664	15 87 78 5
8665	9 10 64 27
8666	40 62 35 84
8667	46 27 18 69
8668	5 57 61 36
8669	6 50 60 47
8670	60 14 11 42
8671	85 69 63 27
8672	62 39 18 14
8673	38 83 24 22
8674	79 3 78 53
8675	27 81 43 36
8676	10 18 49 25
8677	5 8 65 30
8678	51 9 60 14
8679	17 67 29 8
8680	31 22 49 16
8681	62 53 54 63
8682	64 78 77 54
8683	67 17 85 63
8684	73 5 47 11
8685	11 23 21 26
8686	58 76 9 57
8687	23 9 34 77
8688	32 7 6 46
8689	74 77 50 89
8690	6 65 66 69
8691	62 77 54 9
8692	15 39 19 70
8693	38 29 87 44
8694	1 75 47 71
8695	81 77 84 28
8696	85 26 76 79
8697	58 61 25 48
8698	14 24 13 34
8699	56 4 11 26
8700	21 86 7 80
8701	7 88 47 9
8702	50 19 89 73
8703	27 79 13 72
8704	34 43 84 88
8705	72 51 65 47
8706	89 38 7 68
8707	54 26 36 71
8708	32 55 9 39
8709	81 55 11 44
8710	27 16 46 77
8711	23 82 35 75
8712	85 16 34 76
8713	72 18 69 22
8714	79 28 6 55
8715	54 22 28 3
8716	63 47 66 71
8717	63 5 26 78
8718	58 4 37 36
8719	66 79 26 73
8720	20 10 31 82
8721	14 36 80 17
8722	29 84 56 60
8723	23 43 28 66
8724	81 3 88 61
8725	35 60 50 9
8726	25 29 67 27
8727	38 33 68 15
8728	31 87 79 35
8729	43 84 57 36
8730	61 84 57 30
8731	85 8 46 47
8732	66 32 35 31
8733	53 76 45 37
8734	48 24 4 83
8735	57 51 56 10
8736	86 88 26 70
8737	11 35 79 48
8738	9 49 51 75
8739	60 13 22 87
8740	31 49 27 66
8741	69 17 54 42
8742	15 86 52 77
8743	14 52 21 42
8744	43 29 49 82
8745	60 66 61 48
8746	88 32 59 70
8747	68 27 80 88
8748	80 31 41 48
8749	86 64 5 48
8750	1 49 86 53
8751	58 63 1 46
8752	53 52 79 26
8753	58 13 64 48
8754	8 73 40 83
8755	57 88 62 45
8756	27 13 42 43
8757	1 79 50 28
8758	85 50 22 34
8759	58 55 29 38
8760	29 38 48 64
8761	16 2 72 38
8762	39 84 29 50
8763	2 45 13 86
8764	7 44 66 34
8765	17 67 63 66
8766	33 14 21 38
8767	32 8 88 1
8768	31 54 89 32
8769	31 48 9 40
8770	62 23 69 50
8771	80 70 65 64
8772	34 75 61 88
8773	5 33 48 6
8774	43 63 20 39
8775	48 34 66 82
8776	31 65 68 21
8777	85 40 39 78
8778	43 65 26 44
8779	37 70 20 62
8780	14 90 30 6
8781	37 4 88 84
8782	79 87 20 7
8783	84 31 35 14
8784	50 5 37 67
8785	5 3 90 85
8786	63 66 7 15
8787	38 23 4 24
8788	34 54 85 63
8789	36 5 13 73
8790	59 51 20 35
8791	56 77 76 69
8792	88 73 60 4
8793	62 14 64 24
8794	21 76 77 51
8795	78 23 29 63
8796	16 13 17 7
8797	4 32 24 14
8798	77 31 76 48
8799	48 51 29 2
8800	19 32 14 70
8801	16 78 7 85
8802	29 74 28 76
8803	61 56 48 28
8804	47 50 60 74
8805	32 40 68 51
8806	4 10 62 49
8807	25 89 14 54
8808	45 26 24 62
8809	42 40 71 80
8810	46 39 21 33
8811	41 61 1 71
8812	31 84 5 30
8813	48 76 17 22
8814	58 3 72 37
8815	80 55 16 64
8816	2 11 20 50
8817	79 89 47 10
8818	78 26 80 7
8819	51 76 11 82
8820	9 71 55 50
8821	52 18 78 55
8822	21 83 73 67
8823	40 70 62 36
8824	71 38 63 42
8825	74 39 59 25
8826	76 14 43 77
8827	46 49 77 31
8828	21 78 51 53
8829	85 44 16 77
8830	48 30 65 52
8831	37 47 46 66
8832	51 77 71 90
8833	60 50 85 21
8834	54 40 70 7
8835	18 26 90 54
8836	71 82 66 73
8837	3 78 54 53
8838	12 66 67 49
8839	18 14 88 55
8840	83 40 87 60
8841	24 90 53 21
8842	49 54 61 8
8843	69 53 16 31
8844	53 82 74 57
8845	82 16 89 32
8846	74 42 15 40
8847	21 3 25 45
8848	90 32 31 86
8849	89 58 26 87
8850	44 23 13 79
8851	72 28 35 1
8852	52 8 48 82
8853	86 90 43 63
8854	18 28 44 35
8855	84 51 23 5
8856	20 43 13 68
8857	4 52 81 78
8858	63 32 72 11
8859	74 22 82 59
8860	38 3 81 59
8861	60 67 38 13
8862	60 66 45 90
8863	76 66 22 19
8864	1 45 49 26
8865	68 6 39 78
8866	11 7 65 69
8867	88 7 81 90
8868	12 31 48 16
8869	61 26 90 57
8870	38 71 19 77
8871	18 62 50 56
8872	80 75 55 85
8873	79 31 40 74
8874	6 82 40 9
8875	41 65 86 30
8876	35 9 5 44
8877	67 48 54 51
8878	76 43 23 51
8879	1 90 25 32
8880	29 20 15 24
8881	55 33 43 53
8882	52 16 46 47
8883	31 5 71 41
8884	40 2 38 26
8885	55 69 1 76
8886	59 40 79 64
8887	30 45 17 53
8888	85 80 71 36
8889	81 2 84 39
8890	68 90 70 17
8891	20 76 33 74
8892	71 30 14 13
8893	47 71 22 61
8894	50 24 35 69
8895	40 35 74 52
8896	19 2 6 56
8897	37 74 9 8
8898	11 41 39 47
8899	24 67 50 78
8900	65 22 35 14
8901	62 16 58 50
8902	20 52 49 17
8903	54 32 36 90
8904	43 68 39 64
8905	9 51 15 19
8906	78 85 21 36
8907	70 61 88 27
8908	67 68 10 47
8909	16 40 82 1
8910	12 21 62 42
8911	80 85 1 79
8912	22 37 43 79
8913	11 31 66 30
8914	71 7 27 78
8915	58 52 14 18
8916	14 12 3 9
8917	32 80 16 25
8918	2 64 44 53
8919	7 71 54 43
8920	61 27 35 28
8921	6 47 31 16
8922	53 18 49 72
8923	26 89 88 72
8924	21 45 80 81
8925	21 78 1 66
8926	49 57 59 75
8927	53 11 44 50
8928	66 34 83 71
8929	51 19 58 56
8930	55 17 41 34
8931	17 60 70 84
8932	36 21 82 43
8933	72 88 33 76
8934	57 17 84 70
8935	57 23 40 36
8936	50 24 8 72
8937	75 59 81 3
8938	59 57 8 27
8939	79 48 85 28
8940	40 84 87 19
8941	56 69 1 79
8942	48 80 87 11
8943	40 35 55 49
8944	74 8 36 43
8945	80 28 51 43
8946	72 40 27 59
8947	41 27 44 74
8948	89 17 40 27
8949	77 3 5 54
8950	37 54 43 55
8951	69 36 23 16
8952	74 4 8 71
8953	17 61 58 75
8954	45 18 40 53
8955	41 5 85 76
8956	44 56 75 23
8957	26 36 84 20
8958	54 47 86 2
8959	38 78 28 62
8960	44 32 18 59
8961	34 57 49 12
8962	71 33 30 56
8963	67 88 26 2
8964	33 30 1 66
8965	53 7 59 38
8966	71 73 3 27
8967	61 65 83 18
8968	83 6 39 15
8969	61 33 73 31
8970	17 36 55 18
8971	35 3 41 67
8972	66 72 29 80
8973	53 30 62 48
8974	89 81 31 73
8975	12 43 62 20
8976	3 84 35 14
8977	53 28 25 86
8978	24 49 6 22
8979	34 48 25 50
8980	6 39 3 70
8981	87 2 58 39
8982	58 9 14 41
8983	39 89 11 31
8984	90 6 67 10
8985	80 16 47 90
8986	32 43 33 55
8987	87 78 41 72
8988	21 30 58 85
8989	39 44 63 32
8990	51 26 82 11
8991	56 90 9 47
8992	38 71 33 50
8993	76 17 89 80
8994	8 43 74 27
